Scenario,Crossing,Country,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
SSP119,San_Diego_Crossing,Crawler_Outputs,1996.359443775131,2516.677255920325,1822.6356671029232,1941.369379042296,1880.432050078561,1919.0432757175868,2103.2513855983884,1913.1551767856752,1586.6892835303415,2288.380383255764,1925.4951780457247,2028.4045710896323,1376.0278440731656,1805.315640780935,2106.4746725816663,2067.849194913755,1423.223900190957,2138.1384612279167,1848.3694995570283,1955.7938644741528,1825.3420413782264,1923.6999336502631,2111.3198426650374,1978.6689798703385,1893.1988425728257,2172.2944195885675,2268.869701606452,1929.6113880436585,1393.7545419430437,1665.5735623475746,1808.0437526301407,1950.725810524881,2230.4496845974104,2802.324384298141,1963.7817781984816,2004.833134267376,2456.3305013547424,2282.168198133438,1980.7684351321816,2104.937647190772,2129.1564867614434,2592.430770773773,2365.2431182711857,2402.641584475013,2111.542970893242,2193.9669575738626,2306.556508760192,1959.9339692294263,2110.842335100293,2599.935244678913,2071.917500228729,2002.0598142145045,2797.68132393022,2405.5072477820886,2149.6955502968444,2659.5076511901148,2323.9387563910377,2197.337079212889,2338.5433696021432,2403.002443926368,2122.007723711368,2492.8054478997105,2799.275781564252,2479.2170571322376,2624.7191460028102,3082.65290503242,2719.241683681816,2377.2729258391428,2570.3137234136693,2506.300661183552,2800.6507062758046,2127.2552509757547,2535.224782430998,2493.267869206144,2627.080710508504,2574.5084993357714,2528.3726801052844,2442.508030702342
SSP245,San_Diego_Crossing,Crawler_Outputs,3537.3194467237054,3454.780309371308,2549.6443193020777,1980.7924737876592,1837.670410136511,1904.603677840303,1830.7904763745605,2756.240768038483,1691.2954950165697,746.8832045168725,269.5482074664206,1127.684136576171,1308.8216860492173,1738.6004635891734,1838.6539319001035,2007.5176374886355,2228.1040883217747,2279.7909405752685,1220.1962963717588,709.7794544763136,1939.6977860006468,1916.7826808935224,1482.8472287034951,2038.2794830112368,2182.307832614683,2265.599832870816,2334.9878693515075,1553.99030344557,2244.1279943859377,2368.326414963449,3813.612350898988,2848.5646603684368,3549.9981232587807,3512.0859151552595,2749.710071767866,1093.7983935873222,1676.674195705608,3491.671322900226,2443.487517933112,1801.1652100411866,3517.8756967542813,3011.735522337343,3032.60351971204,2088.1528734502,2804.161525953411,3458.91602632043,3045.5967962801865,1899.5674420961493,4057.637683744196,3552.0536678782764,1832.1837563307288,2440.73874120117,2625.88446781776,2726.35984951222,4185.357970412503,1724.6081573855374,3022.51207730148,3145.3680462041098,2587.313347731864,4230.994463332056,3500.35801311479,2063.3810252243925,3195.4346296507424,2884.045837495233,328.4614025792636,2752.432965256835,2655.8939747236464,1212.2622621021096,3006.2787874066216,3285.1084630480327,2343.8988786869527,3648.6109463825856,3437.6758952694604,2183.1956236370343,3468.7489881441807,2648.954568834504,2325.4645337241004,1946.6846674901376
SSP370,San_Diego_Crossing,Crawler_Outputs,1230.2831810079538,2680.275241188014,2623.770902154491,1848.541717998272,1640.065322286731,2143.663189610196,2446.742638388396,2397.158369573456,2813.644198581997,2608.6134011155928,3132.259260463144,2179.2449065186893,2062.798707511082,2986.413076001647,3597.093977055293,2597.525548497063,2274.892055619093,2585.295806812238,2957.152476427747,2444.539475838107,1889.366599717737,2661.730754738069,3145.011141906547,2237.405538019525,3027.488537646837,3301.713507266033,2659.187978428148,3299.945679805974,3044.097120511833,2115.7313059690546,3495.935564820914,2773.8340407573296,1804.842890480669,2940.8042815479903,4208.939976247934,3616.808727889214,3108.7000289161247,3045.2852442401136,3346.6803922001604,2921.0735595883048,3530.00278779107,3782.023860338945,3717.608119748144,2934.968011992052,2227.967447835227,3580.4818012366377,3455.58522440995,2278.0680082697195,2830.722339993934,3574.232015855262,3963.8941512626834,4054.963437627761,3582.6774109127773,3330.14933037443,3908.9536353725007,4004.806336061131,3942.892985257307,4030.372304735687,4447.551103223696,3844.698077085413,3543.6621329842283,3540.901426913972,4317.182784408523,3600.297780593162,3841.6259490897855,4495.858057012841,4229.6919521355,4810.084312190685,3865.221974206096,3813.039069843145,4011.653369591385,4392.0662873631145,3858.6930761177127,4121.580295086709,4271.946594826909,4451.138499997804,4639.9261075441245,4608.840274000568
SSP585,San_Diego_Crossing,Crawler_Outputs,1416.8733805068098,1390.3859258904297,2178.0077708824138,1899.702166672835,1870.9420893679664,2442.7610765250133,2094.110096300966,787.3079089498202,1675.1851556785057,2524.0137371452256,2438.418833113814,1627.847661697166,1872.842320783712,2685.1452333629745,2549.976339499605,2313.213507655036,2511.55199332747,1758.932700467298,2286.830365242144,1934.568226085115,2695.1208237154724,2706.218311273558,2684.285731791316,2029.456622836264,2406.63895838422,2968.356330286072,2590.6908917551705,1931.5572813520089,2814.1189021313467,3136.122729183349,3066.6961874145427,3430.493160517579,2631.6799225867194,2463.182439211222,2848.241916111649,3465.9178068389747,2654.1043967493847,2895.622713503112,3269.3575959897125,2890.161026071228,3055.2383305316166,3640.413790862114,3324.638801563929,3238.995748746745,3270.334985843833,3092.371451185351,3621.251351189965,4106.209928812376,4229.262973050026,3520.5553728149,3844.9955284270254,4213.443674235745,3286.5835554199566,3499.5689017245595,3670.828510278213,3874.17446967104,4163.456381911663,3709.638823802061,4119.947523961892,4301.8287546570855,4160.689411357855,4118.023964721721,3966.571151509897,3837.6615997970257,3899.527167074245,4088.370712192229,4276.915734838416,4541.901769777941,4607.648129188471,4663.302503100965,4296.277946225913,4475.443585403504,4789.291008145551,4606.859266167328,3950.248652138676,4452.848944868341,4741.736037065626,4517.626706122222
SSP119,Tucson_Crossing,Crawler_Outputs,3516.3851197050058,4165.66496054765,3300.145395475698,3448.486753086502,3372.705346213956,3421.1014202851743,3651.115945679481,3414.220955539295,3007.2175800111454,3882.743578340212,3430.310528475889,3558.9125331053165,2745.365973597897,3281.0944117868376,3656.9942384396113,3609.044772474324,2805.167397414383,3697.188422934717,3335.961026181008,3470.19503456966,3307.700819009316,3430.6252535060585,3664.895678181207,3499.6583669387783,3393.27458365282,3741.65232073784,3862.353116209905,3439.392396697272,2771.193455241533,3110.4943707340103,3288.444757816876,3466.659429865784,3815.820908574258,4529.413128913466,3483.6421037221216,3535.0820115402444,4098.514804790764,3881.495866752318,3505.7601366900453,3660.8817706711816,3691.32469360053,4269.448085653434,3986.284999905474,4033.1682703779406,3670.282257630414,3773.330640025413,3914.0077336208215,3481.860833219352,3670.3370525706746,4280.666757382667,3622.2463596707016,3535.3376444000646,4528.033015435287,4039.0648473335073,3720.195951345,4356.370903181542,3938.012387388022,3780.320867589997,3956.694658151264,4037.333498080329,3687.0511442308816,4149.818705241208,4532.343882594566,4133.332848970692,4315.0652450504485,4886.5268333040085,4433.437627661911,4007.0958832388046,4248.128357734902,4168.510262217316,4535.916516857791,3696.15106606348,4205.286968703183,4153.18184947865,4320.333006052313,4254.986298701317,4197.668386353363,4090.792486234072
SSP245,Tucson_Crossing,Crawler_Outputs,4111.326976963202,4079.055099611898,3704.947364837847,3470.5848509601656,3413.1373161916085,3442.9797389068203,3414.3339850518337,3800.939142791105,3360.4215462702928,2969.9922710117394,2773.660221583299,3132.292426636726,3209.593234891598,3390.2186390359134,3433.8243920327345,3506.0247188862004,3599.7187931452777,3623.2254616196806,3184.9313562097936,2974.851915504126,3487.980890007057,3480.4861949635297,3302.189128990379,3535.030711481601,3596.910532999404,3633.55094108243,3664.4134600779225,3341.892312977792,3630.711678849461,3684.351035103114,4286.977519196362,3887.973059581692,4181.486462243093,4167.759616487218,3852.976856013285,3166.879049516905,3411.1249896415848,4167.387536947849,3733.835285340835,3468.941608574416,4184.360457158471,3976.058215441104,3986.7578938966594,3596.312679633724,3895.882903959297,4169.99853829097,4000.268687171744,3526.0560353928845,4424.885007370668,4216.813881216802,3504.137784917774,3759.054888474463,3838.021322686981,3881.802404731976,4490.127082890859,3469.5731779993903,4010.954037764803,4064.035528865174,3834.1598447202928,4519.230828965976,4217.637594615993,3622.519625117213,4094.980229946112,3967.608282965138,2907.645189745601,3916.971309583562,3878.881695633778,3280.998308875173,4028.542220785908,4146.439673195104,3757.341304802229,4301.551337844983,4215.923643333652,3696.643456672045,4232.891957027292,3894.248506997399,3761.847804134725,3606.471026459147
SSP370,Tucson_Crossing,Crawler_Outputs,3110.385948327408,3793.347679086354,3767.963741690005,3404.6396466510564,3307.799349926723,3545.7721466084004,3689.462372660612,3667.332211220996,3864.3454443638775,3769.125247490043,4016.524491067236,3569.606864077274,3516.0386197844887,3951.500683158584,4239.823286925956,3771.016210279918,3620.49992381592,3767.6339934050966,3943.662860607265,3703.819336855424,3443.964412156884,3808.309522596253,4036.7291606622666,3611.162458517738,3983.838864557035,4113.961885715943,3813.034262014188,4115.498798834125,3996.38439187468,3561.0563618599544,4211.20428251838,3872.86049802348,3418.430676195996,3953.737049630467,4551.190996380403,4273.958464346875,4036.232836488985,4007.599648554477,4150.497926355747,3951.564186538357,4239.063164124751,4358.746044626934,4329.642213160436,3962.833545817339,3631.590143069469,4268.7184344823845,4211.176872679152,3658.6993319662897,3919.738187134018,4270.516092680083,4454.916984249368,4498.921289891395,4278.039269976428,4160.48613242599,4433.820549866939,4480.073988541643,4452.14676590512,4494.463090417992,4691.802153698406,4409.5283053703,4269.167058192688,4269.053058129301,4635.240013929437,4299.349006303172,4414.004146766509,4722.804269593992,4598.838613920198,4872.919725426323,4429.835127970927,4406.483103515568,4501.054436334981,4681.106400651942,4431.501549029901,4556.293627105313,4628.179036599127,4713.618074730515,4803.568955182996,4790.136648248025
SSP585,Tucson_Crossing,Crawler_Outputs,3059.339207366161,3040.852582132916,3623.913140622768,3419.357521003853,3399.191649779213,3822.794993577559,3566.26101816563,2601.7469711521903,3258.886470389617,3887.172823461312,3825.011571553527,3227.1637329411537,3409.2758491886266,4010.573303763007,3911.7817198056073,3737.922147673493,3885.55991295353,3330.532847121762,3721.682627501637,3462.4803586711764,4025.539389695704,4034.824362362546,4019.703344561216,3536.933664503308,3816.719550767312,4232.858788442876,3954.885964844182,3468.9356790313886,4122.147450356734,4361.161813185553,4310.94740034368,4580.842812336316,3991.682937094683,3868.264783746511,4153.8711073874665,4611.358219876614,4012.592488328266,4192.135927444831,4469.374482925269,4190.270302917116,4313.331306950187,4746.803778672543,4514.561946542937,4452.365117389577,4476.606764098431,4346.194124269144,4738.069680458858,5097.491673230097,5189.500857320566,4666.920239458158,4907.734810913348,5181.066984829055,4497.292982690816,4655.753346076419,4783.382468442015,4934.720267262415,5149.556333994774,4815.314538786065,5119.577570009401,5255.055032750041,5151.85187034067,5121.411290592403,5010.587482179702,4916.420940147759,4963.21856055461,5103.840493006188,5244.241846535161,5441.1256351476295,5490.790781548267,5532.998937275243,5262.888684949824,5396.35959103973,5629.347168467227,5495.632960248074,5011.546922103696,5384.004417655606,5598.548750974203,5434.038878980628
SSP119,Rio_Grande_Crossing,Crawler_Outputs,53249.91000931415,54495.37554590836,52962.71647160251,53228.198515732336,53929.898207315375,53596.76122874986,54522.31583922997,53866.42636009986,52802.69900872509,55106.77692068043,54381.0530517313,54347.090699650296,53372.67511233458,53997.07678500383,55603.38630751837,55268.50481805601,53815.60765949765,55096.62884602022,55021.17591003184,55126.594583214166,55153.94189760059,55354.085714016735,55577.9332970518,56190.824794731576,55593.74511593838,56625.624967883865,56524.63383113757,55915.1267602854,54533.017177912414,55320.12596484703,56439.96873221998,56902.0049989438,57176.92898349473,58408.58231010149,57387.28074435204,57395.02479195955,57890.15281177805,57787.201348353854,57887.99796689198,57571.53275741278,57789.71517619527,59120.64376208635,59107.29181709591,58871.45178648837,58636.22323392714,58737.54140726951,59488.50105087783,57925.55582863093,58568.87735143913,60085.92906383986,59232.76597617902,58484.2735423288,61317.80151915209,59902.38436790324,59943.14823001186,60914.18601634882,60064.368073294245,59895.10721114154,60701.31569469943,60607.62632521206,60416.22636085302,60676.1511486208,61069.57598161822,60975.09528760024,61730.28132358754,62792.42933882569,61829.18221817947,60912.1556439754,62259.9897993823,61674.69006530491,62973.33620728014,61445.15531043116,61948.73611500765,62323.11520532711,62721.32395480452,62644.66604737192,62840.78130254173,62789.75151910909
SSP245,Rio_Grande_Crossing,Crawler_Outputs,48731.11984125895,49588.13864798944,53811.37989309435,55585.171699945146,54747.60130906391,56152.63253248858,55909.47489661344,58169.85972497179,58386.2485976146,53123.91752408058,57711.88984954762,56528.08746055231,51887.09354886058,57578.53918307652,56888.656184795975,56197.918443441165,58647.50675657397,52945.95984907187,59219.72972910208,61206.41361449702,58009.3249673793,56437.652381942586,54702.96808164698,56967.138200762354,59111.03375872721,57468.84486967174,61226.61745781628,58799.89653282949,60794.88363665917,58382.75439700992,58353.34358275308,62317.292411001945,62424.02995784446,58309.13040830221,58634.01059828737,54248.279600387774,57172.12821352948,60418.03180640183,59900.19637833557,61975.10195959981,60741.35815384248,60269.49569255106,60003.01578136648,63975.634146510456,61022.57464706733,59313.83790438032,63036.32181417712,62550.17293293179,61199.39037909038,60541.49919301432,58307.46177817528,57680.09713046229,59538.93587319264,59560.138059541816,58881.1225089185,61011.15901846647,63516.12247218989,62272.9764926167,60296.8883269458,61047.61372709606,60103.20045194405,59099.74885159783,55921.64771134202,62761.99014339112,62101.22946270888,60913.5196768031,62521.97975187937,63008.162170575066,59376.00929870672,60184.00248482608,62011.643105349285,59536.69024974885,62065.0370318584,58265.17135822319,62183.02511354376,60022.98402769689,63857.68349251639,65543.19255042111
SSP370,Rio_Grande_Crossing,Crawler_Outputs,51653.57730165078,51401.29590585117,51930.54333707936,52710.728217268406,53280.47597077198,53768.77189658019,54154.357306526006,53419.84074968803,54125.02306713103,55094.99681009306,56635.00064599855,55528.04567337337,56064.2731732507,55750.52470904345,55697.37432112882,54767.38930193262,54872.25917537314,55618.3133776813,56595.532591142095,57805.19074463457,55569.61440584778,55044.92455144072,55938.70142333274,56289.837673178015,55683.483669595575,56925.70663005521,56022.076014541584,57135.313676011225,57436.39513698925,56340.24201964992,54635.1243580054,56539.17991124505,55997.31855715763,55222.51399952395,56965.09906736148,59047.82314586866,59202.69472780644,56607.7377442415,57446.78875471024,59060.282362817976,57089.92209250982,57329.27108323056,57635.89944286884,58439.280444728,58321.98242972315,56894.342402016766,56806.58361289168,59284.75644756124,57058.071070741935,57875.38566971426,59476.4584712526,59603.99366266374,59806.34563552598,60514.28813220668,58022.837870053365,61947.23846450847,59835.57824938095,59371.08153450248,60365.28646634877,58529.16645165611,58476.33454596123,61407.176775604414,60036.94316800402,59577.80757049091,63472.16467555171,61762.004378761456,61441.090064610384,63134.84119208962,61453.37083525991,60407.98909178224,61944.4100027157,61219.421372284574,61141.24358993625,63029.0830901548,61836.21753875797,62413.0515216506,63849.52209595945,63325.73460784155
